age,income,rent,dependents,employment_status,savings,risk_label
75,31884.49020086096,679.9305395358349,3,employed,1335.8707558266333,0
56,19401.90739573574,1875.1875360535028,4,employed,2759.4386670756644,0
31,25806.225220020147,1580.98271792467,2,employed,8068.970875231247,0
48,46855.85387643704,1102.1684463697904,1,employed,5060.933400595845,0
75,14347.95625985816,737.936216789567,0,employed,1870.0043247660722,0
22,12975.914633320985,1822.9882545824537,3,employed,656.5791390543441,1
52,31143.152075867998,1735.6671351517477,2,employed,4067.8024367895364,0
40,27688.468838888886,1582.582329075769,1,part-time,614.8170833360855,1
46,36842.934693184434,907.3205711168636,2,employed,2410.2810436519303,0
60,29286.938362975943,1103.6699561505034,2,part-time,9690.956395464114,0
28,16582.819498324145,654.1223786786351,4,employed,5414.082164178304,0
35,27339.73249184194,783.5592870912976,4,employed,393.9980744045259,1
64,12443.289098748073,1674.5249559750994,4,employed,3642.594583369942,0
29,19435.190480398363,1572.5580782760258,1,employed,2166.417337074132,0
26,28322.154318507408,1390.2286444639021,2,employed,834.041031237077,1
27,18393.32105642914,1843.5900888892593,0,employed,4167.290301581718,0
75,75661.60347391546,1374.899776719568,3,employed,1823.0426159134058,0
61,8551.892441174245,1200.451999945416,4,employed,1834.3875808179912,0
34,16751.69659706148,1010.556119458644,4,employed,3374.6440073065555,0
78,13781.881628948575,1910.672758604259,2,employed,1594.181104226286,0
55,15519.081282517933,624.0731922865302,2,employed,3280.449825403998,0
24,15970.537352436651,1896.3310580912125,1,employed,1646.9413352217452,0
63,11347.918982851923,1740.0719898965276,1,employed,1739.8227850989304,0
30,32091.647548745936,694.8948868035519,4,employed,8045.995307459877,0
57,16755.005883268597,1347.4765365128803,2,part-time,8907.702549057154,0
59,23903.655303501368,1799.8219726236302,0,employed,539.8793846539235,1
26,17722.44366585713,1357.7137454107306,3,unemployed,6292.242747956012,1
67,15592.725866118199,1860.7997323409334,2,employed,12071.360251394044,0
44,50824.79566088085,1914.4757252240638,2,employed,14148.682899103074,0
75,34942.74315681564,1133.5767832764589,1,employed,5015.958084334104,0
19,8655.06346225954,1065.9704921094853,3,employed,1035.4611295304662,0
22,8208.547560986975,1904.4817309537352,4,employed,5596.9710157652635,0
46,37097.48356350966,1512.710091724502,2,unemployed,1249.8110323946128,1
54,16984.786391714708,674.0340220222539,4,employed,2115.4753835150827,0
55,9657.198096709852,563.4376238340218,2,employed,4372.464802181563,0
36,37155.517783746225,1346.9435764958948,4,employed,1333.0710950548491,0
25,23970.088632141982,1895.256448157637,3,part-time,947.2847110809873,1
65,24978.86989880386,1766.3730536087276,1,employed,4749.398789996093,0
62,33016.7284918977,1513.7716196965048,3,employed,19287.725812445693,0
18,11441.603496149282,708.6737733366313,0,employed,10334.40945806018,0
39,9742.466408843966,881.3470756230433,1,unemployed,6046.205626207462,1
69,48556.19895540835,1813.2668398289243,3,part-time,7936.164964370709,0
34,10736.630870376022,774.2108549853507,0,employed,5640.452079287978,0
24,11954.715732246605,917.6591123756518,2,unemployed,4674.6063240112935,1
42,13210.698995401668,694.400976793163,2,unemployed,7321.8465758224365,1
62,62315.96686116654,1514.1623471216167,4,employed,758.7231146042972,1
21,28189.12798677889,1915.9734580448144,1,employed,3639.0767903723145,0
53,35692.79002252567,903.4520473930789,2,employed,2749.163035903836,0
23,24296.407351700414,1213.1099117751105,1,part-time,3225.692165442237,0
77,16302.217074719922,1451.5096095668064,2,employed,1879.249521158952,0
48,30201.462871096304,1999.199372323446,4,unemployed,5016.500433468583,1
36,10114.163170090542,657.2120974963582,3,employed,1315.6314116372894,0
78,12738.169964528297,1247.8561992585637,4,unemployed,1747.8558211044874,1
61,31776.66802706475,1077.6801798537501,0,employed,1550.1703178304278,0
71,11174.30678154868,1798.7302478335328,2,employed,7072.339697197565,0
56,20039.47315973934,1213.9515965174837,0,unemployed,2946.214770545475,1
44,20501.3051268073,666.4662868777222,0,unemployed,1880.264354817262,1
27,16910.14468999902,1451.6362179298753,1,unemployed,2052.000202518373,1
43,8303.56950829791,1656.1709273958197,2,employed,2992.5484167921463,0
36,16083.280842350645,504.3218774984219,0,employed,15095.846501957281,0
56,14581.601058960065,1788.4350281309444,3,employed,865.6491290078567,1
79,23878.170005721455,779.0345000084985,0,employed,5857.686431363856,0
20,23277.564282931315,1328.1040469800669,3,employed,4778.406195739151,0
62,26608.359969713572,1123.696251031175,1,employed,1232.7892963188012,0
30,15709.279434379316,1579.4807249157957,0,employed,12924.41309913185,0
67,28606.49231973542,1056.7424221786127,4,part-time,5111.66494403751,0
45,10117.244605786293,1804.6447650225662,1,employed,1794.1141991823815,0
79,8857.746214766637,1595.7445414381853,3,employed,464.3258989249389,1
75,6851.436641255198,1471.5697565943822,1,employed,3748.634182043193,0
37,17160.257525004694,1694.3608933442815,0,employed,2850.513450892406,0
45,15113.609191020088,1631.0345523925735,2,employed,1063.4643032576314,0
25,32684.551234123992,553.90801238233,2,part-time,1049.8321674630822,0
78,15925.369878905956,1092.1015307672424,3,unemployed,7104.686154841754,1
58,25252.69531037803,1896.2109459747346,3,part-time,421.7046100185995,1
56,33078.81374448157,688.5864034883393,2,part-time,4081.7567678196156,0
18,15628.328285223479,1605.644825648077,3,employed,2471.456729213756,0
20,25566.19129385249,1961.8877170029946,1,employed,4900.805353023893,0
30,36350.51950031633,578.2979435674574,4,employed,2220.9603915841544,0
45,11859.904409324863,1523.2908209399156,4,employed,3996.902500565496,0
79,22301.87799940634,1202.2312119515454,1,employed,1418.3154668879795,0
74,15661.845465209502,1368.7628830620833,4,employed,2837.8303667605237,0
77,12243.556269418179,628.0120047264872,0,employed,4861.410388315273,0
66,10216.651107294265,564.5104278004092,1,employed,3466.400002945644,0
42,12145.034886251402,1500.2999908263826,3,employed,4360.346660195518,0
73,22697.60072333252,1734.9641447310769,1,employed,1178.5954366399892,0
50,9843.60979854503,1673.023002399451,2,employed,1651.3120589037092,0
55,16724.608689071272,1315.708591799356,3,employed,1680.1866388562528,0
70,33077.12396090564,649.8002317042673,2,employed,2260.8819158815295,0
23,27570.60593161657,1532.0666657540207,3,unemployed,11597.941096011953,1
75,16894.54704068996,862.8333253312189,4,employed,2091.885820248719,0
61,51269.18696174252,1866.6030541510754,1,employed,949.97962807635,1
62,56756.08799051968,1757.3980393185573,0,unemployed,5123.769552431502,1
49,22316.045230213807,1564.0744506310864,3,employed,11460.291559468295,0
62,6410.730731285492,1923.2689337466957,3,employed,844.5366621451926,1
78,34311.09665624076,547.1327322669094,2,employed,21435.65111271862,0
64,6995.4263084610675,1604.300637591143,4,employed,4515.072856758842,0
38,46077.17814675723,995.364169004608,2,unemployed,8382.410397656411,1
33,37865.37747137293,1859.098828529548,2,unemployed,12926.976844653074,1
71,53482.3115011776,900.0127949929664,4,employed,7884.212669314884,0
38,25087.695334024134,1587.2847489725257,0,employed,2669.0140218626543,0
28,18385.307448926822,1816.470529476172,2,employed,10073.849071312357,0
77,17587.600807129722,562.4852275740236,2,employed,3845.27257375635,0
54,16762.003617670765,1096.4713693880542,3,employed,8870.484755233329,0
53,35973.37378982379,1643.463548032908,4,employed,9895.896782372223,0
52,31449.41763392783,1182.3783342613806,1,employed,1001.3490401822514,0
36,23391.145135509498,900.8789446903929,0,employed,6596.543851389923,0
37,15350.592414306415,829.7080232347851,0,employed,2485.1991632260683,0
74,82010.80744324482,697.2774003745669,4,employed,3422.7193195311625,0
35,34758.77395307219,1785.6943397844234,3,employed,3384.944362892628,0
64,9908.458250682928,1363.033104877334,3,unemployed,3251.82032190763,1
58,17015.364211613738,614.577417487184,4,employed,13677.7446419338,0
66,35097.600619701516,1073.8704853559532,3,employed,760.1778150656277,1
31,14768.185821611705,1051.600476207665,0,part-time,532.5392709515938,1
32,26259.26030708275,772.6087860641944,0,employed,431.2594703491786,1
48,35432.97455515078,1153.261438208286,1,employed,8683.190106600041,0
18,4047.2218375119833,998.1490480897046,4,employed,1375.4861457142583,0
70,20868.187519920317,1012.7055582382739,2,employed,3402.2303114895476,0
71,21281.737228105016,1608.539836681938,2,employed,2657.876768945456,0
71,17925.217013736983,834.8950782577945,1,employed,1228.59296091642,0
20,25612.8015870643,1462.789938283033,1,employed,6984.699413032283,0
33,30600.13818402044,1355.9744358214023,3,unemployed,2624.2148664263955,1
40,23647.802502527877,1352.138768506801,1,employed,2350.221652637527,0
74,18271.290886933413,1494.511019212664,1,employed,3762.6219020199583,0
28,30221.553772999057,1322.573054293481,2,unemployed,6128.909299760502,1
29,22573.382025379993,1818.882672269577,3,employed,1142.5567079063426,0
27,19626.771250928323,1513.3701379253898,1,unemployed,7136.0761634585215,1
49,11428.440489091083,1320.444877057082,1,employed,12706.303905067312,0
33,10083.670450777483,1744.6446804314673,3,unemployed,716.1413983832813,1
25,11320.66509088464,1409.2198474002196,4,employed,3937.4909279865988,0
55,25315.307483074754,936.7163716777685,3,unemployed,2197.5047423932574,1
29,21172.546101074335,810.6423772648568,2,part-time,5998.295237290232,0
41,10507.640633499714,728.4916784940182,4,employed,883.013763312757,1
45,30423.143980741617,1849.1828188191523,0,employed,15198.290382051706,0
70,43789.73712040287,1565.2031476970988,3,employed,597.1122944263091,1
25,16329.902113004036,1906.067657246481,2,employed,2334.8876661335003,0
75,9223.49278034674,1404.9377085724145,4,employed,4602.229210158933,0
45,15451.12055533146,1210.101322242369,3,employed,1500.664296015294,0
53,33766.69745609586,589.574733456334,1,employed,1282.5408796952404,0
43,28977.209748454927,1507.4634223190446,3,employed,3722.8159496968224,0
25,13888.044720739264,1373.3131396523468,0,employed,3222.007591859852,0
75,47126.27918458442,1985.3133403814322,3,employed,2998.7120818293906,0
77,43223.51837663948,858.7381666733645,4,employed,7035.2500418305135,0
67,15267.73364437683,1296.1060329302538,4,employed,2009.2711162819446,0
45,15189.428911207446,1476.436002677109,3,employed,4103.488111050234,0
45,16376.227692981385,1466.8867621135155,4,employed,1796.14358311937,0
54,17091.44991209284,1341.940314422604,1,employed,1274.9605477474306,0
58,35428.398816471796,1665.3920154908383,3,employed,2242.2640511302643,0
53,27246.068930077447,807.4718142902246,1,employed,1810.276387369215,0
44,34150.73490485502,1588.4408004116237,1,unemployed,1903.0177580055094,1
71,30846.62341351546,1429.6018571496338,2,employed,9559.8509775557,0
34,51909.834162120846,1844.11266769186,3,employed,2312.065467916972,0
26,12968.871020819774,1770.7916585503726,4,employed,1536.24027071359,0
50,26640.270145292234,972.7205586988299,1,unemployed,3065.845828889675,1
70,7428.575316496567,914.3559874627297,2,part-time,3308.4263723892836,0
37,11401.750930135644,1972.4799857786718,3,employed,909.7035438141295,1
30,21217.324217745343,1290.8977713728848,3,employed,2211.870304142223,0
45,27149.212145993715,1859.6314458716552,0,unemployed,2124.5508108858194,1
65,20933.209098493262,745.8215356707233,0,employed,2509.5424540638146,0
46,16587.485269530218,1464.2283722002614,1,employed,6158.129593724312,0
30,18129.41545298179,1714.7902810408793,0,employed,3417.5249566062503,0
63,43683.27078446289,1921.0928743796703,1,employed,10177.527143512112,0
52,18178.30103710235,1006.0102115255352,4,part-time,2946.4008219877564,0
78,52818.71253720414,1587.4717548860788,1,part-time,17607.624199526024,0
23,32761.474193972907,1308.2195135594286,0,unemployed,1880.3721460636848,1
35,27688.395602295495,590.9433890997022,4,employed,1380.8266476338167,0
68,12127.14424161155,1534.999605963415,0,unemployed,5152.836788775161,1
22,35158.408304177814,1535.1448373567653,1,employed,11661.894642270094,0
64,17207.74257331173,1895.9102072698056,2,employed,750.843090175853,1
42,12122.034650615842,1245.9686692534588,3,unemployed,2447.9576699256727,1
19,28464.751363708907,845.376381065772,0,employed,1618.4400867441175,0
27,11004.141376693773,566.8457351730187,1,employed,3438.707706225489,0
73,15046.177766757248,1123.4632800288587,4,employed,3010.9710795370966,0
47,21915.338182017193,952.8750501162527,0,unemployed,11445.835689942538,1
67,66783.45919740791,1641.6324590358133,0,employed,2674.707231374298,0
76,15623.666424087112,1031.40164726157,3,employed,11787.372365977148,0
62,17516.380319025084,1923.6067944722658,1,employed,2175.2517065608204,0
22,31766.657970118435,1943.4653044816764,2,unemployed,7528.731710785836,1
72,11859.116264393653,1431.362885326562,4,unemployed,3746.8210076236646,1
73,27485.206419053553,1892.9904305223245,1,employed,16812.625461046755,0
50,40253.94956246806,1641.2815167717436,4,employed,680.6070613424633,1
71,18891.22027955547,1320.2894614626894,0,employed,930.8910839920939,1
18,36793.52437854177,770.4619031341672,3,part-time,18613.125533197002,0
35,25481.932780218227,1187.89691527076,3,employed,1431.8676305963295,0
49,15285.485822693563,1341.3116950439264,2,part-time,1525.6817554909474,0
64,19952.259160843376,1795.9423711025152,3,employed,1241.749330091808,0
66,18217.197236145097,1222.0000648034975,0,unemployed,9399.821291489694,1
